,job_title,job_detail_url,job_listed,company_name,company_link,company_location
279,Data Architect GCP,https://es.linkedin.com/jobs/view/data-architect-gcp-at-capgemini-4143081010?refId=4T3q6%2BDUDS%2Fwfb0hIc%2BkJw%3D%3D&trackingId=xlOU9jfSOs8yV%2FiPsQVrfA%3D%3D&position=15&pageNum=30,5 days ago,Capgemini,https://fr.linkedin.com/company/capgemini?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
280,Consultor/a PowerBI,https://es.linkedin.com/jobs/view/consultor-a-powerbi-at-santander-consumer-finance-global-services-4142640892?refId=pvzzDZKJw%2BBNu7o7uLGHhw%3D%3D&trackingId=0Nr5XgSy6lWwVQgqwSv8EQ%3D%3D&position=19&pageNum=31,5 days ago,Santander Consumer Finance Global Services,https://es.linkedin.com/company/santander-consumer-finance-global-services?trk=public_jobs_jserp-result_job-search-card-subtitle,"Boadilla del Monte, Community of Madrid, Spain"
281,Software Development Engineer II,https://es.linkedin.com/jobs/view/software-development-engineer-ii-at-expedia-group-4119370172?refId=iogc%2B4XiXLpYrKPr7Us7Lw%3D%3D&trackingId=R40Vea4ThRkyZYCL7mA%2F2g%3D%3D&position=23&pageNum=32,5 days ago,Expedia Group,https://www.linkedin.com/company/expedia?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
282,Palantir Specialist,https://es.linkedin.com/jobs/view/palantir-specialist-at-sdg-group-espa%C3%B1a-4084134482?refId=iogc%2B4XiXLpYrKPr7Us7Lw%3D%3D&trackingId=6bB1rVe2jfgmIQ%2BXqhuwvg%3D%3D&position=24&pageNum=32,5 days ago,SDG Group España,https://es.linkedin.com/company/sdg-group-spain?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
283,Data Analyst Intern (Spanish speaker),https://es.linkedin.com/jobs/view/data-analyst-intern-spanish-speaker-at-morningstar-4141162182?refId=jYUCayDj5AktnYUNOxZvEQ%3D%3D&trackingId=TsQkVfqaRhDnFWibr7R%2FAQ%3D%3D&position=22&pageNum=34,5 days ago,Morningstar,https://www.linkedin.com/company/morningstar?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
284,Data Analyst - Certificado Discapacidad,https://es.linkedin.com/jobs/view/data-analyst-certificado-discapacidad-at-sdg-group-espa%C3%B1a-3765753873?refId=k9%2FkRnfSBzcobArEZmRAig%3D%3D&trackingId=nf0khZKD2%2BpSRc%2BEuC2veQ%3D%3D&position=20&pageNum=35,5 days ago,SDG Group España,https://es.linkedin.com/company/sdg-group-spain?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
285,Embedded Software Engineer C/C++,https://es.linkedin.com/jobs/view/embedded-software-engineer-c-c%2B%2B-at-gmv-4142633885?refId=xPrcwAXkZO4mu5jDn0JJDg%3D%3D&trackingId=IfromVN5%2FVmSOFarhZGXCA%3D%3D&position=18&pageNum=39,5 days ago,GMV,https://es.linkedin.com/company/gmv?trk=public_jobs_jserp-result_job-search-card-subtitle,"Tres Cantos, Community of Madrid, Spain"
286,GESTOR/A DATA SCIENTIST MODELOS IA BCN/MADRID,https://es.linkedin.com/jobs/view/gestor-a-data-scientist-modelos-ia-bcn-madrid-at-caixabank-4140605084?refId=kEewYSP0sda%2BAS9qJ05byw%3D%3D&trackingId=g0rY%2FlBLI2L2h8YVJnsQcw%3D%3D&position=10&pageNum=15,6 days ago,CaixaBank,https://es.linkedin.com/company/caixabank?trk=public_jobs_jserp-result_job-search-card-subtitle,"Navarredonda, Community of Madrid, Spain"
287,Ingeniero de datos,https://es.linkedin.com/jobs/view/ingeniero-de-datos-at-mutua-madrile%C3%B1a-4139133600?refId=5lUV4%2FNAtY0kytHF7H9LFw%3D%3D&trackingId=uOJ9V9O4xB422p6GmMw4dg%3D%3D&position=4&pageNum=0,1 week ago,Mutua Madrileña,https://es.linkedin.com/company/mutua-madrilena?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
288,Data Engineer Junior,https://es.linkedin.com/jobs/view/data-engineer-junior-at-logicalis-spain-4136261724?refId=5lUV4%2FNAtY0kytHF7H9LFw%3D%3D&trackingId=zlohHZ%2BEPA9ePlBrT6znrg%3D%3D&position=8&pageNum=0,1 week ago,Logicalis Spain,https://es.linkedin.com/company/logicalis-spain?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
289,Data Engineer,https://es.linkedin.com/jobs/view/data-engineer-at-nubika-digital-inetum-group-4138201935?refId=5lUV4%2FNAtY0kytHF7H9LFw%3D%3D&trackingId=oqqMju6hirZgMpVujJVPCA%3D%3D&position=10&pageNum=0,1 week ago,Nubika - Cloud Solutions,https://es.linkedin.com/company/nubika-inetum-group?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
290,Data Engineer,https://es.linkedin.com/jobs/view/data-engineer-at-integra-tecnolog%C3%ADa-4136474553?refId=5lUV4%2FNAtY0kytHF7H9LFw%3D%3D&trackingId=5kMiplsuAfbmelQt1J1hfQ%3D%3D&position=21&pageNum=0,1 week ago,Integra,https://es.linkedin.com/company/integra-estrategia-tecnologia?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
291,Data & AI Engineer / Sr Data & AI Engineer,https://es.linkedin.com/jobs/view/data-ai-engineer-sr-data-ai-engineer-at-repsol-4092570713?refId=5lUV4%2FNAtY0kytHF7H9LFw%3D%3D&trackingId=07DEMmODyTM2ojJpKjmYrg%3D%3D&position=23&pageNum=0,1 week ago,Repsol,https://es.linkedin.com/company/repsol?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
292,Data Engineer,https://es.linkedin.com/jobs/view/data-engineer-at-ayesa-4136794833?refId=gl%2Bd7kBz9WLFJeX%2Bk722Sg%3D%3D&trackingId=l2m1b02gbGk6yNJAiOFyrw%3D%3D&position=2&pageNum=1,1 week ago,Ayesa,https://es.linkedin.com/company/ayesa?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
293,Data Engineer (Híbrido Madrid),https://es.linkedin.com/jobs/view/data-engineer-h%C3%ADbrido-madrid-at-sopra-steria-4136730872?refId=gl%2Bd7kBz9WLFJeX%2Bk722Sg%3D%3D&trackingId=Wx8V1UM2DLf3NM%2BgCHq8Og%3D%3D&position=5&pageNum=1,1 week ago,Sopra Steria,https://fr.linkedin.com/company/soprasteria?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
294,Data Engineer,https://es.linkedin.com/jobs/view/data-engineer-at-inetum-4138211519?refId=gl%2Bd7kBz9WLFJeX%2Bk722Sg%3D%3D&trackingId=8ZzIZla00xl6FcK30WVODA%3D%3D&position=7&pageNum=1,1 week ago,Inetum,https://fr.linkedin.com/company/inetum?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
295,DATA ENGINEER,https://es.linkedin.com/jobs/view/data-engineer-at-telef%C3%B3nica-4136699456?refId=gl%2Bd7kBz9WLFJeX%2Bk722Sg%3D%3D&trackingId=sKEv0uowQOW7fzD2sVOHbA%3D%3D&position=14&pageNum=1,1 week ago,Telefónica,https://es.linkedin.com/company/telefonica?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
296,Data Science Engineer,https://es.linkedin.com/jobs/view/data-science-engineer-at-tuio-4136676436?refId=gl%2Bd7kBz9WLFJeX%2Bk722Sg%3D%3D&trackingId=pd7CClXRG8zYXD%2FOcqURJw%3D%3D&position=21&pageNum=1,1 week ago,Tuio,https://es.linkedin.com/company/somostuio?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
297,Data Engineer,https://es.linkedin.com/jobs/view/data-engineer-at-tenth-revolution-group-4139161720?refId=gl%2Bd7kBz9WLFJeX%2Bk722Sg%3D%3D&trackingId=xvXBeTGks2Ee19mBIO2zcA%3D%3D&position=23&pageNum=1,1 week ago,Tenth Revolution Group,https://uk.linkedin.com/company/tenthrevolution?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
298,Data Visualization Engineer,https://es.linkedin.com/jobs/view/data-visualization-engineer-at-nubika-digital-inetum-group-4138204585?refId=JOY6haVz%2BavdFBx3hGjq%2BQ%3D%3D&trackingId=AJDwZDWrtLENN5K7PAUU6Q%3D%3D&position=1&pageNum=2,1 week ago,Nubika - Cloud Solutions,https://es.linkedin.com/company/nubika-inetum-group?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
299,Data Engineer,https://es.linkedin.com/jobs/view/data-engineer-at-ryanair-europe-s-favourite-airline-4080173436?refId=JOY6haVz%2BavdFBx3hGjq%2BQ%3D%3D&trackingId=kOwyPv%2FWlp9beg7BpjkMsw%3D%3D&position=6&pageNum=2,1 week ago,Ryanair - Europe's Favourite Airline,https://ie.linkedin.com/company/ryanair?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
300,Data Engineer (f/m/d),https://es.linkedin.com/jobs/view/data-engineer-f-m-d-at-hallo-theo-4136779410?refId=JOY6haVz%2BavdFBx3hGjq%2BQ%3D%3D&trackingId=1Q3ShrRxsvVdf16%2BnPna1A%3D%3D&position=11&pageNum=2,1 week ago,hallo theo,https://de.linkedin.com/company/hallotheo?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
301,Data Engineer-Google Cloud (Teletrabajo 100%),https://es.linkedin.com/jobs/view/data-engineer-google-cloud-teletrabajo-100%25-at-cmv-consultores-4140115412?refId=JOY6haVz%2BavdFBx3hGjq%2BQ%3D%3D&trackingId=3QaC5bL1OvSREOdYZM1y6w%3D%3D&position=15&pageNum=2,1 week ago,CMV Consultores,https://www.linkedin.com/company/cmv-consultores?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
302,Azure Data Engineer,https://es.linkedin.com/jobs/view/azure-data-engineer-at-the-cocktail-4138309788?refId=JOY6haVz%2BavdFBx3hGjq%2BQ%3D%3D&trackingId=Ig%2FMl%2BxiomSsFsQBj1thbA%3D%3D&position=21&pageNum=2,1 week ago,The Cocktail,https://es.linkedin.com/company/the-cocktail?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
303,Python Software Engineer,https://es.linkedin.com/jobs/view/python-software-engineer-at-knowmad-mood-4139152658?refId=JOY6haVz%2BavdFBx3hGjq%2BQ%3D%3D&trackingId=LBNTIpA47W4DZWj06d6SOQ%3D%3D&position=22&pageNum=2,1 week ago,knowmad mood,https://es.linkedin.com/company/knowmad-mood?trk=public_jobs_jserp-result_job-search-card-subtitle,"Alcobendas, Community of Madrid, Spain"
304,Senior Data Engineer,https://es.linkedin.com/jobs/view/senior-data-engineer-at-gyrus-4137875192?refId=0lQEwrH3pQrcnHMZEPdE6Q%3D%3D&trackingId=U7tusWX6fc9HEuzNruji2Q%3D%3D&position=7&pageNum=3,1 week ago,Gyrus,https://es.linkedin.com/company/gyrus-ds?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
305,Data Analyst,https://es.linkedin.com/jobs/view/data-analyst-at-novaquality-consulting-4137428610?refId=0lQEwrH3pQrcnHMZEPdE6Q%3D%3D&trackingId=TQlb8ePjLFKoocr%2FQRuMLg%3D%3D&position=9&pageNum=3,1 week ago,NovaQuality Consulting,https://es.linkedin.com/company/novaquality-consulting?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
306,Analytics Engineer (f/m/x) - Spain,https://es.linkedin.com/jobs/view/analytics-engineer-f-m-x-spain-at-auto1-group-4137181791?refId=0lQEwrH3pQrcnHMZEPdE6Q%3D%3D&trackingId=KzVY3O9h21QgfJeeV1kS1A%3D%3D&position=24&pageNum=3,1 week ago,AUTO1 Group,https://de.linkedin.com/company/auto1-group?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
307,Data Analyst,https://es.linkedin.com/jobs/view/data-analyst-at-scalian-4138066102?refId=0lQEwrH3pQrcnHMZEPdE6Q%3D%3D&trackingId=s0xaX5FeGgsY3LNTW2Hq5Q%3D%3D&position=25&pageNum=3,1 week ago,Scalian,https://fr.linkedin.com/company/scaliangroup?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
308,Data Engineer,https://es.linkedin.com/jobs/view/data-engineer-at-keyrus-4096487346?refId=syd0D2KoXmexQAiehNkiZA%3D%3D&trackingId=uAlMPhH0DUN%2FgXiFx11P7Q%3D%3D&position=1&pageNum=4,1 week ago,Keyrus,https://fr.linkedin.com/company/keyrus?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
309,Artificial Intelligence Engineer,https://es.linkedin.com/jobs/view/artificial-intelligence-engineer-at-srg-network-4137895800?refId=syd0D2KoXmexQAiehNkiZA%3D%3D&trackingId=lJmbMbuPp%2BlKqYRNREjaOQ%3D%3D&position=2&pageNum=4,1 week ago,SRG Network,https://gi.linkedin.com/company/srgnetwork?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
310,Data Analyst,https://es.linkedin.com/jobs/view/data-analyst-at-prima-4138412654?refId=syd0D2KoXmexQAiehNkiZA%3D%3D&trackingId=reu%2F%2B7NzXjE963DNiG4yXg%3D%3D&position=3&pageNum=4,1 week ago,Prima,https://it.linkedin.com/company/prima-assicurazioni?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
311,Principal Data Platform Engineer,https://es.linkedin.com/jobs/view/principal-data-platform-engineer-at-onetrust-4139664312?refId=syd0D2KoXmexQAiehNkiZA%3D%3D&trackingId=8WtMNYoUfMzmotRGMKVScg%3D%3D&position=11&pageNum=4,1 week ago,OneTrust,https://www.linkedin.com/company/onetrust?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
312,Lead Data Engineer,https://es.linkedin.com/jobs/view/lead-data-engineer-at-levy-search-4139642693?refId=syd0D2KoXmexQAiehNkiZA%3D%3D&trackingId=TNJiX24ecyC0YI111QfoyA%3D%3D&position=14&pageNum=4,1 week ago,Levy Search,https://uk.linkedin.com/company/levy-search?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
313,Data Engineer GCP (Hibrido),https://es.linkedin.com/jobs/view/data-engineer-gcp-hibrido-at-knowmad-mood-3930141183?refId=syd0D2KoXmexQAiehNkiZA%3D%3D&trackingId=14mSkVZ3heaKRqN%2BGEJlXA%3D%3D&position=15&pageNum=4,1 week ago,knowmad mood,https://es.linkedin.com/company/knowmad-mood?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
314,"Cloud Data Engineer, Google Cloud (English, Spanish)",https://es.linkedin.com/jobs/view/cloud-data-engineer-google-cloud-english-spanish-at-google-4139839193?refId=NfI1oXKEWAziniZHawNbcA%3D%3D&trackingId=0uxjKareSD8jOmcyLzyszQ%3D%3D&position=4&pageNum=5,1 week ago,Google,https://www.linkedin.com/company/google?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
315,AI Software Engineer,https://es.linkedin.com/jobs/view/ai-software-engineer-at-davidson-consulting-4137979395?refId=NfI1oXKEWAziniZHawNbcA%3D%3D&trackingId=sdAVXLgbQlFCjk7Y%2BpTptQ%3D%3D&position=6&pageNum=5,1 week ago,Davidson consulting,https://fr.linkedin.com/company/davidson-consulting?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
316,URGENT: Performance & Data Analysis Engineer - TotalEnergies Renewables Ibérica,https://es.linkedin.com/jobs/view/urgent-performance-data-analysis-engineer-totalenergies-renewables-ib%C3%A9rica-at-totalenergies-4022148805?refId=NfI1oXKEWAziniZHawNbcA%3D%3D&trackingId=XV2tY%2FsfuZTNuUOzqP4w%2Bg%3D%3D&position=16&pageNum=5,1 week ago,TotalEnergies,https://fr.linkedin.com/company/totalenergies?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
317,Ingeniero/a de Datos Azure,https://es.linkedin.com/jobs/view/ingeniero-a-de-datos-azure-at-serem-consultor%C3%ADa-empresarial-4140419549?refId=NfI1oXKEWAziniZHawNbcA%3D%3D&trackingId=lolmsN5yVnQfcfzJ11pjuA%3D%3D&position=19&pageNum=5,1 week ago,SEREM Consultoría Empresarial,https://es.linkedin.com/company/serem-consultoria-empresarial?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
318,"Mid Data Analyst Python, AWS (100% remoto desde España)",https://es.linkedin.com/jobs/view/mid-data-analyst-python-aws-100%25-remoto-desde-espa%C3%B1a-at-ust-4138321181?refId=NfI1oXKEWAziniZHawNbcA%3D%3D&trackingId=bdgJLyzaJi3sj0EWfqftsw%3D%3D&position=20&pageNum=5,1 week ago,UST,https://www.linkedin.com/company/ustglobal?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
319,Software Engineer,https://es.linkedin.com/jobs/view/software-engineer-at-coforge-4139863953?refId=NfI1oXKEWAziniZHawNbcA%3D%3D&trackingId=8AfZD6HaH41%2FObKgHJrFcA%3D%3D&position=23&pageNum=5,1 week ago,Coforge,https://in.linkedin.com/company/coforge-tech?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
320,Data Engineer Azure,https://es.linkedin.com/jobs/view/data-engineer-azure-at-logicalis-spain-4136258947?refId=NfI1oXKEWAziniZHawNbcA%3D%3D&trackingId=V7AMGxaEENErt25WsSxBlQ%3D%3D&position=24&pageNum=5,1 week ago,Logicalis Spain,https://es.linkedin.com/company/logicalis-spain?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
321,Data Engineer (m/f/d),https://es.linkedin.com/jobs/view/data-engineer-m-f-d-at-basf-4136246137?refId=qiJ6q4%2BjkVAGpjN7lVYm9g%3D%3D&trackingId=e1reIFiO3Nezw28zQyknng%3D%3D&position=3&pageNum=6,1 week ago,BASF,https://de.linkedin.com/company/basf?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
